City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Road Town,VG,2021-07-20 03:11:54,18.4167,-64.6167,82.49,74,56,19.33
278,Taraz,KZ,2021-07-20 03:11:55,42.9,71.3667,81.01,28,8,6.71
279,Victoria,HK,2021-07-20 03:09:19,22.2855,114.1577,80.58,96,100,16.75
280,Mar Del Plata,AR,2021-07-20 03:09:50,-38.0023,-57.5575,50.0,66,100,3.0
281,Kurumkan,RU,2021-07-20 03:11:55,54.3,110.3,68.32,74,67,6.49
282,Peace River,CA,2021-07-20 03:11:13,56.2501,-117.286,66.67,75,20,3.65
283,Fortuna,US,2021-07-20 03:11:56,40.5982,-124.1573,58.93,87,90,1.01
284,Jinxiang,CN,2021-07-20 03:11:56,27.4327,120.6062,84.65,75,81,13.38
285,Corum,TR,2021-07-20 03:11:56,40.5,34.75,68.86,54,0,4.68
286,Kamaishi,JP,2021-07-20 03:11:57,39.2667,141.8833,94.15,67,33,5.32
287,Meulaboh,ID,2021-07-20 03:11:57,4.1363,96.1285,82.67,70,78,0.81
288,Darhan,MN,2021-07-20 03:11:57,49.4867,105.9228,69.3,63,57,2.44
289,Esmeraldas,BR,2021-07-20 03:11:58,-19.7625,-44.3139,59.86,21,0,4.63
290,Tarko-Sale,RU,2021-07-20 03:11:58,64.9225,77.785,62.87,62,1,5.95
291,Sjovegan,NO,2021-07-20 03:11:59,68.8726,17.8474,47.21,99,100,7.52
292,Hashtrud,IR,2021-07-20 03:11:59,37.4779,47.0508,73.62,42,0,1.61
293,Makakilo City,US,2021-07-20 03:11:59,21.3469,-158.0858,82.72,66,90,8.05
294,Tabuk,PH,2021-07-20 03:12:00,17.4189,121.4443,86.14,68,67,4.21
295,Tocopilla,CL,2021-07-20 03:12:00,-22.092,-70.1979,64.13,63,100,5.68
296,Itaituba,BR,2021-07-20 03:12:01,-4.2761,-55.9836,79.3,57,93,0.87
297,Maarianhamina,AX,2021-07-20 03:12:01,60.0973,19.9348,49.86,93,0,2.3
298,Seguela,CI,2021-07-20 03:12:02,7.9611,-6.6731,70.11,96,85,7.36
299,Bambanglipuro,ID,2021-07-20 03:12:02,-7.95,110.2833,85.68,61,23,2.51
300,Luderitz,NA,2021-07-20 03:12:02,-26.6481,15.1594,55.17,88,91,14.76
301,Barbastro,ES,2021-07-20 03:12:03,42.0356,0.1269,72.86,57,0,4.21
302,Soconusco,MX,2021-07-20 03:12:03,17.9667,-94.8667,75.56,89,53,4.5
303,Potsdam,DE,2021-07-20 03:12:04,52.3989,13.0657,64.06,88,100,4.41
304,Ajdabiya,LY,2021-07-20 03:12:04,30.7554,20.2263,74.82,76,0,6.38
305,Ostrovnoy,RU,2021-07-20 03:12:04,68.0531,39.5131,53.24,76,100,13.49
306,Mahebourg,MU,2021-07-20 03:12:05,-20.4081,57.7,70.25,63,4,19.84
307,Lohardaga,IN,2021-07-20 03:12:05,23.4333,84.6833,76.86,71,100,5.5
308,Waterfoot,GB,2021-07-20 03:12:06,53.6929,-2.2525,64.49,92,0,0.87
309,Longkou,CN,2021-07-20 03:12:06,37.6508,120.3286,82.38,74,79,2.35
310,Doha,QA,2021-07-20 03:10:19,25.2867,51.5333,93.18,66,0,4.61
311,Bukachacha,RU,2021-07-20 03:12:07,52.9833,116.9167,77.92,54,77,6.62
312,Kindu,CD,2021-07-20 03:12:07,-2.95,25.95,72.9,47,94,2.3
313,Taoudenni,ML,2021-07-20 03:12:07,22.6783,-3.9836,101.37,12,94,1.32
314,Altagracia De Orituco,VE,2021-07-20 03:12:08,9.8601,-66.3814,70.65,98,100,1.86
315,Pangkalanbuun,ID,2021-07-20 03:10:39,-2.6833,111.6167,87.15,65,21,3.85
316,Nzega,RW,2021-07-20 03:12:08,-2.479,29.5564,56.5,70,41,3.62
317,Colesberg,ZA,2021-07-20 03:12:09,-30.72,25.0972,38.05,24,94,4.9
318,Oneonta,US,2021-07-20 03:10:26,42.4529,-75.0638,68.83,87,41,2.55
319,Lingao,CN,2021-07-20 03:12:09,19.9103,109.6859,89.17,62,100,16.4
320,Guarda,PT,2021-07-20 03:12:10,40.5373,-7.2658,52.23,91,100,3.51
321,Zaranj,AF,2021-07-20 03:12:10,30.9667,61.8833,90.34,13,0,30.85
322,Ilheus,BR,2021-07-20 03:11:25,-14.7889,-39.0494,71.26,95,42,2.13
323,Ponta Do Sol,PT,2021-07-20 03:12:11,32.6667,-17.1,71.71,77,2,4.56
324,Grindavik,IS,2021-07-20 03:12:11,63.8424,-22.4338,52.27,100,90,6.91
325,Harlingen,US,2021-07-20 03:10:18,26.1906,-97.6961,85.33,93,1,10.36
326,Beringovskiy,RU,2021-07-20 03:12:12,63.05,179.3167,45.79,96,100,12.3
327,Sangar,RU,2021-07-20 03:12:12,63.9242,127.4739,76.73,41,100,7.96
328,Fomboni,KM,2021-07-20 03:12:13,-12.28,43.7425,77.85,72,6,15.84
329,Nantucket,US,2021-07-20 03:12:13,41.2835,-70.0995,69.96,74,99,5.84
330,Omboue,GA,2021-07-20 03:12:14,-1.5746,9.2618,71.38,87,92,5.7
331,Natal,BR,2021-07-20 03:12:14,-5.795,-35.2094,72.25,100,75,3.44
332,Zilair,RU,2021-07-20 03:12:14,52.2332,57.4392,69.8,59,21,3.85
333,Eureka,US,2021-07-20 03:12:15,40.8021,-124.1637,59.2,80,28,3.0
334,Miles City,US,2021-07-20 03:12:15,46.4083,-105.8406,92.37,17,1,16.11
335,Marataizes,BR,2021-07-20 03:12:15,-21.0433,-40.8244,67.26,52,100,15.12
336,Killybegs,IE,2021-07-20 03:12:16,54.6333,-8.45,59.45,93,1,6.02
337,Tezu,IN,2021-07-20 03:12:16,27.9167,96.1667,88.0,71,55,3.65
338,Bilma,NE,2021-07-20 03:12:16,18.6853,12.9164,88.02,35,5,11.23
339,Floro,NO,2021-07-20 03:12:17,61.5996,5.0328,54.23,94,90,9.22
340,Naze,JP,2021-07-20 03:12:17,28.3667,129.4833,78.44,88,100,31.25
341,Pangai,TO,2021-07-20 03:12:18,-19.8,-174.35,80.71,74,20,6.91
342,Ahipara,NZ,2021-07-20 03:12:18,-35.1667,173.1667,58.41,70,56,5.12
343,Batagay-Alyta,RU,2021-07-20 03:12:18,67.8006,130.4114,69.75,43,31,18.37
344,Kedrovyy,RU,2021-07-20 03:12:19,56.1667,91.8167,64.81,57,4,3.85
345,Necochea,AR,2021-07-20 03:12:19,-38.5473,-58.7368,45.03,52,100,14.56
346,Zeya,RU,2021-07-20 03:12:19,53.75,127.2667,72.79,93,98,1.57
347,Chickasha,US,2021-07-20 03:12:20,35.0526,-97.9364,79.5,73,1,5.75
348,Cartagena,CO,2021-07-20 03:09:50,10.3997,-75.5144,82.02,89,40,10.36
349,Klobuck,PL,2021-07-20 03:12:20,50.9008,18.9367,61.59,88,33,4.25
350,Batesville,US,2021-07-20 03:09:16,35.7698,-91.641,74.84,94,1,0.0
351,Duldurga,RU,2021-07-20 03:12:21,50.6761,113.5931,75.2,63,93,7.11
352,Talnakh,RU,2021-07-20 03:12:21,69.4865,88.3972,58.91,48,11,8.46
353,Ola,RU,2021-07-20 03:12:21,59.5833,151.2833,61.41,62,81,8.46
354,Cayenne,GF,2021-07-20 03:12:22,4.9333,-52.3333,77.09,89,0,0.0
355,Nizhnetroitskiy,RU,2021-07-20 03:12:22,54.3385,53.6833,75.42,55,26,5.32
356,Yumen,CN,2021-07-20 03:12:23,40.2833,97.2,82.11,23,100,9.06
357,Marsa Matruh,EG,2021-07-20 03:12:23,31.3525,27.2453,78.08,78,0,8.93
358,Peruibe,BR,2021-07-20 03:12:23,-24.32,-46.9983,52.79,71,4,4.61
359,Ekuvukeni,ZA,2021-07-20 03:12:24,-28.4675,30.1551,41.92,29,0,4.18
360,Rio Gallegos,AR,2021-07-20 03:12:24,-51.6226,-69.2181,37.0,73,69,13.29
361,Washington,US,2021-07-20 03:12:02,47.5001,-120.5015,90.0,28,0,5.82
362,Severo-Yeniseyskiy,RU,2021-07-20 03:12:25,60.3725,93.0408,62.87,50,59,6.71
363,Atambua,ID,2021-07-20 03:12:25,-9.1061,124.8925,83.71,49,13,3.53
364,Tourlaville,FR,2021-07-20 03:12:26,49.6383,-1.5664,66.79,59,0,4.61
365,Dongying,CN,2021-07-20 03:12:26,37.4564,118.4856,87.69,55,98,9.69
366,Pershotravneve,UA,2021-07-20 03:12:26,51.3929,28.8684,60.93,90,100,5.23
367,Cidreira,BR,2021-07-20 03:11:13,-30.1811,-50.2056,49.35,78,76,13.22
368,Chinsali,ZM,2021-07-20 03:12:27,-10.5414,32.0816,49.78,75,0,5.28
369,Chimbote,PE,2021-07-20 03:12:27,-9.0853,-78.5783,62.92,87,18,6.89
370,Kyren,RU,2021-07-20 03:12:28,51.6828,102.1408,74.75,49,0,1.1
371,Lasa,IT,2021-07-20 03:12:28,46.6166,10.7002,58.62,92,8,4.25
372,Havre-Saint-Pierre,CA,2021-07-20 03:12:29,50.2334,-63.5986,59.56,94,97,8.52
373,General Roca,AR,2021-07-20 03:12:29,-39.0333,-67.5833,39.6,25,77,9.8
374,Rome,US,2021-07-20 03:12:30,34.257,-85.1647,75.16,95,90,0.0
375,Nyurba,RU,2021-07-20 03:12:30,63.2842,118.3319,68.92,60,100,3.94
376,Radviliskis,LT,2021-07-20 03:12:31,55.8167,23.5333,53.65,82,0,4.61
377,Bilibino,RU,2021-07-20 03:12:31,68.0546,166.4372,61.45,37,56,2.37
378,Fairbanks,US,2021-07-20 03:12:31,64.8378,-147.7164,81.1,38,1,3.44
379,Constitucion,CL,2021-07-20 03:12:32,-35.3333,-72.4167,53.17,74,29,6.04
380,Alghero,IT,2021-07-20 03:12:32,40.5589,8.3181,66.29,94,0,1.14
381,San Ignacio,BZ,2021-07-20 03:12:33,17.1561,-89.0714,77.14,94,0,0.0
382,Barranca,PE,2021-07-20 03:12:33,-10.75,-77.7667,62.22,84,26,8.28
383,Riyadh,SA,2021-07-20 03:10:01,24.6877,46.7219,91.54,40,81,7.45
384,Sehithwa,BW,2021-07-20 03:12:33,-20.4667,22.7167,46.44,39,0,5.01
385,San-Pedro,CI,2021-07-20 03:12:34,4.7485,-6.6363,75.97,76,94,8.77
386,Vilhena,BR,2021-07-20 03:12:34,-12.7406,-60.1458,59.72,65,0,3.27
387,Kirakira,SB,2021-07-20 03:12:35,-10.4544,161.9205,84.81,66,37,9.44
388,Lumphat,KH,2021-07-20 03:12:35,13.4878,106.9816,82.31,74,98,4.94
389,Lethem,GY,2021-07-20 03:12:36,3.3803,-59.7968,74.68,87,51,4.72
390,Saint George,US,2021-07-20 03:12:36,37.1041,-113.5841,86.47,48,1,3.0
391,Estepona,ES,2021-07-20 03:12:36,36.4276,-5.1459,71.51,56,0,3.62
392,Richards Bay,ZA,2021-07-20 03:12:37,-28.783,32.0377,55.13,75,0,8.81
393,Ambon,ID,2021-07-20 03:12:37,-3.6954,128.1814,82.54,78,40,1.14
394,Caravelas,BR,2021-07-20 03:12:37,-17.7125,-39.2481,71.64,91,0,4.25
395,Praia Da Vitoria,PT,2021-07-20 03:12:38,38.7333,-27.0667,70.75,91,72,17.52
396,Carayao,PY,2021-07-20 03:12:38,-25.1833,-56.4,43.83,54,100,3.36
397,Arman,RU,2021-07-20 03:12:39,59.7,150.1667,63.81,55,84,6.31
398,Margate,GB,2021-07-20 03:12:39,51.3813,1.3862,64.04,94,18,8.52
399,Mokrousovo,RU,2021-07-20 03:12:39,55.8103,66.7653,64.2,85,94,5.66
400,Huilong,CN,2021-07-20 03:12:40,31.8111,121.655,89.98,77,74,16.15
401,Pontianak,ID,2021-07-20 03:12:40,-0.0333,109.3333,85.98,79,75,0.0
402,Angoche,MZ,2021-07-20 03:12:41,-16.2325,39.9086,69.31,86,13,8.08
403,Kartarpur,IN,2021-07-20 03:12:41,31.44,75.4997,76.82,95,100,9.13
404,Jurado,CO,2021-07-20 03:12:41,7.1053,-77.7641,77.94,91,48,1.86
405,Sao Filipe,CV,2021-07-20 03:12:42,14.8961,-24.4956,74.1,87,59,8.72
406,Salalah,OM,2021-07-20 03:11:43,17.0151,54.0924,78.89,89,90,8.05
407,Saint Albans,GB,2021-07-20 03:12:42,51.75,-0.3333,66.7,92,76,4.61
408,Iracoubo,GF,2021-07-20 03:12:43,5.4802,-53.2011,77.29,88,100,5.23
409,Kano,NG,2021-07-20 03:12:43,12.0001,8.5167,75.29,78,39,10.69
410,Camacha,PT,2021-07-20 03:12:43,33.0833,-16.3333,67.42,68,75,10.36
411,Gulf Gate Estates,US,2021-07-20 03:12:44,27.2517,-82.5147,84.16,67,1,5.99
412,Venezuela,VE,2021-07-20 03:12:44,8.0,-66.0,76.3,87,100,1.97
413,Timra,SE,2021-07-20 03:12:44,62.487,17.3257,57.67,62,90,8.05
414,Nanortalik,GL,2021-07-20 03:12:45,60.1432,-45.2371,42.04,91,46,9.91
415,Byron Bay,AU,2021-07-20 03:12:45,-28.65,153.6167,69.06,39,41,8.84
416,Oranjemund,NA,2021-07-20 03:12:45,-28.55,16.4333,54.52,97,100,9.24
417,Hualmay,PE,2021-07-20 03:12:46,-11.0964,-77.6139,63.07,82,16,9.08
418,Port-Gentil,GA,2021-07-20 03:12:46,-0.7193,8.7815,73.99,82,98,9.8
419,Chara,RU,2021-07-20 03:12:46,56.9064,118.2631,73.51,51,93,3.33
420,Khandyga,RU,2021-07-20 03:12:47,62.6667,135.6,87.24,32,96,9.51
421,Itarema,BR,2021-07-20 03:12:47,-2.9248,-39.9167,77.31,87,18,11.05
422,Bairiki,KI,2021-07-20 03:12:48,1.3292,172.9752,86.0,70,75,5.75
423,Bonthe,SL,2021-07-20 03:12:48,7.5264,-12.505,76.32,89,82,5.44
424,Arlit,NE,2021-07-20 03:12:49,18.7369,7.3853,89.11,34,93,7.27
425,Gazanjyk,TM,2021-07-20 03:12:49,39.2446,55.5154,90.25,26,0,2.08
426,Maceio,BR,2021-07-20 03:12:49,-9.6658,-35.7353,72.84,100,75,3.44
427,Verkhnevilyuysk,RU,2021-07-20 03:12:50,63.4453,120.3167,69.57,61,100,5.41
428,Hanzhong,CN,2021-07-20 03:12:50,33.0728,107.0303,80.46,74,40,3.6
429,Luganville,VU,2021-07-20 03:12:51,-15.5333,167.1667,82.36,74,36,8.08
430,Astana,KZ,2021-07-20 03:12:51,51.1801,71.446,64.35,68,40,11.18
431,Coari,BR,2021-07-20 03:12:51,-4.085,-63.1414,74.89,78,21,1.59
432,Mount Pleasant,US,2021-07-20 03:11:34,32.7941,-79.8626,75.99,96,75,4.0
433,Haradok,BY,2021-07-20 03:12:52,55.4624,29.9816,59.18,66,73,2.84
434,Labuhan,ID,2021-07-20 03:12:52,-6.8844,112.2051,86.18,58,13,12.19
435,Muncar,ID,2021-07-20 03:12:52,-8.4333,114.3333,84.38,58,35,5.44
436,Rawson,AR,2021-07-20 03:10:20,-43.3002,-65.1023,54.55,41,100,8.59
437,Antigonish,CA,2021-07-20 03:12:53,45.6169,-61.9986,72.14,94,100,5.01
438,Adrar,MR,2021-07-20 03:12:53,20.5022,-10.0711,91.8,13,39,9.42
439,Terney,RU,2021-07-20 03:12:53,45.0503,136.6092,77.0,77,54,6.78
440,Bandarbeyla,SO,2021-07-20 03:12:54,9.4942,50.8122,78.85,71,83,30.85
441,Etchoropo,MX,2021-07-20 03:12:54,26.7667,-109.6667,89.42,62,20,8.75
442,Touros,BR,2021-07-20 03:12:55,-5.1989,-35.4608,72.5,81,14,14.32
443,Puerto Colombia,CO,2021-07-20 03:12:55,10.9878,-74.9547,82.49,81,8,20.27
444,Jaisalmer,IN,2021-07-20 03:12:55,26.9147,70.9181,84.29,72,96,25.84
445,Cerrito,CO,2021-07-20 03:12:56,6.8432,-72.694,52.5,89,92,5.79
446,Nouadhibou,MR,2021-07-20 03:12:56,20.931,-17.0347,70.03,86,97,12.46
447,Eyl,SO,2021-07-20 03:12:56,7.9803,49.8164,77.81,68,100,25.68
448,Alice Springs,AU,2021-07-20 03:12:57,-23.7,133.8833,74.21,21,8,11.99
449,Port Blair,IN,2021-07-20 03:12:57,11.6667,92.75,81.9,85,100,18.05
450,Kodinsk,RU,2021-07-20 03:12:58,58.6881,99.1844,72.05,62,93,4.83
451,Lithgow,AU,2021-07-20 03:12:58,-33.4833,150.15,49.86,59,93,14.25
452,Vostok,RU,2021-07-20 03:12:58,46.4856,135.8833,87.64,44,25,5.73
453,Belyy Yar,RU,2021-07-20 03:12:59,53.6039,91.3903,66.09,77,0,6.71
454,Sao Jose Da Coroa Grande,BR,2021-07-20 03:12:59,-8.8978,-35.1478,75.2,83,74,8.48
455,Lewiston,US,2021-07-20 03:12:03,44.1003,-70.2148,66.88,99,75,0.0
456,Gaozhou,CN,2021-07-20 03:13:00,21.9392,110.8461,80.35,83,100,8.08
457,Poli,TZ,2021-07-20 03:13:00,-3.3333,36.8,51.39,91,68,1.7
458,Ostersund,SE,2021-07-20 03:11:59,63.1792,14.6357,50.61,81,40,18.41
459,Olafsvik,IS,2021-07-20 03:13:01,64.8945,-23.7142,51.62,97,100,10.49
460,Nazas,MX,2021-07-20 03:13:01,25.2333,-104.1333,76.6,53,71,4.0
461,Tchibanga,GA,2021-07-20 03:13:02,-2.85,11.0333,65.07,95,11,2.53
462,Jacareacanga,BR,2021-07-20 03:13:02,-6.2222,-57.7528,73.74,51,0,2.84
463,Labrea,BR,2021-07-20 03:13:03,-7.2586,-64.7981,72.77,68,0,3.36
464,Blackfoot,US,2021-07-20 03:09:11,43.1905,-112.345,79.61,41,100,5.08
465,Airai,TL,2021-07-20 03:13:03,-8.9266,125.4092,74.21,42,30,4.72
466,Taywarah,AF,2021-07-20 03:13:03,33.35,64.4167,58.19,24,0,9.33
467,Faanui,PF,2021-07-20 03:13:04,-16.4833,-151.75,78.76,76,99,22.86
468,Old Orchard Beach,US,2021-07-20 03:13:04,43.5173,-70.3775,68.38,92,90,4.61
469,Segovia,ES,2021-07-20 03:13:05,41.1667,-4.0,70.43,31,0,4.81
470,Plettenberg Bay,ZA,2021-07-20 03:13:05,-34.0527,23.3716,55.58,86,100,5.1
471,Varhaug,NO,2021-07-20 03:13:05,58.6147,5.6457,55.89,86,100,11.18
472,Ariquemes,BR,2021-07-20 03:13:06,-9.9133,-63.0408,70.21,62,41,3.11
473,Tual,ID,2021-07-20 03:13:06,-5.6667,132.75,80.26,82,47,19.86
474,Saint-Francois,FR,2021-07-20 03:13:06,46.4154,3.9054,59.41,92,0,3.44
475,Hami,CN,2021-07-20 03:13:07,42.8,93.45,77.54,36,100,8.14
476,Moose Factory,CA,2021-07-20 03:13:07,51.2585,-80.6094,40.73,78,0,2.17
477,Sembakung,ID,2021-07-20 03:13:08,3.8167,117.25,91.02,57,23,2.06
478,Jiayuguan,CN,2021-07-20 03:13:08,39.8167,98.3,83.55,23,72,10.33
479,Miraflores,MX,2021-07-20 03:13:08,19.2167,-98.8083,62.87,81,27,4.03
480,Jurm,AF,2021-07-20 03:13:09,36.8648,70.8342,73.62,34,32,4.03
481,Dumas,US,2021-07-20 03:13:09,35.8656,-101.9732,75.67,68,1,6.91
482,Pascagoula,US,2021-07-20 03:13:10,30.3658,-88.5561,76.03,99,1,0.0
483,Ketchikan,US,2021-07-20 03:13:10,55.3422,-131.6461,70.27,52,1,0.0
484,Katsuura,JP,2021-07-20 03:08:45,35.1333,140.3,91.51,68,6,7.2
485,Kalabo,ZM,2021-07-20 03:13:11,-14.97,22.6814,50.05,57,2,5.82
486,Fez,MA,2021-07-20 03:13:11,34.0372,-4.9998,64.65,55,0,3.44
487,Te Anau,NZ,2021-07-20 03:13:11,-45.4167,167.7167,48.34,79,100,4.07
488,Mabaruma,GY,2021-07-20 03:13:12,8.2,-59.7833,74.34,97,100,3.0
489,Summerside,CA,2021-07-20 03:13:12,46.3959,-63.7876,71.47,94,100,10.92
490,Gat,IL,2021-07-20 03:13:13,31.61,34.7642,77.68,100,7,3.49
491,Chabahar,IR,2021-07-20 03:13:13,25.2919,60.643,86.54,85,60,7.54
492,Port Pirie,AU,2021-07-20 03:13:14,-33.1833,138.0167,57.29,64,34,21.16
493,Santa Rita,BR,2021-07-20 03:13:14,-7.1139,-34.9781,75.87,88,75,4.61
494,Kuala Terengganu,MY,2021-07-20 03:13:15,5.3302,103.1408,85.24,70,57,5.06
495,Werkendam,NL,2021-07-20 03:13:15,51.8,4.8833,60.03,86,0,1.01
496,Barcelos,PT,2021-07-20 03:13:16,41.5388,-8.6151,64.29,94,95,0.27
497,Winneba,GH,2021-07-20 03:13:16,5.3511,-0.6231,74.93,87,99,9.08
498,Bunia,CD,2021-07-20 03:13:16,1.5667,30.25,60.82,90,58,2.19
499,Thunder Bay,CA,2021-07-20 03:10:41,48.4001,-89.3168,61.79,85,14,14.16
500,Nkowakowa,ZA,2021-07-20 03:13:17,-23.8878,30.2871,48.25,51,3,4.61
501,Gospic,HR,2021-07-20 03:13:17,44.5461,15.3747,56.89,94,31,6.02
502,Ferrol,ES,2021-07-20 03:14:33,43.4832,-8.2369,65.26,92,78,4.56
503,Mimongo,GA,2021-07-20 03:14:33,-1.6195,11.6068,65.34,95,73,1.16
504,Kavali,IN,2021-07-20 03:14:34,14.9167,79.9833,84.06,63,98,21.45
505,Palana,RU,2021-07-20 03:14:34,59.1167,159.9667,54.12,86,100,6.98
506,Saint-Pierre,RE,2021-07-20 03:14:34,-21.3393,55.4781,67.68,68,0,12.66
507,Vila Velha,BR,2021-07-20 03:10:10,-20.3297,-40.2925,69.75,73,90,8.05
508,Mogilno,PL,2021-07-20 03:14:35,52.6581,17.9558,60.21,85,100,6.73
509,Valparaiso,CL,2021-07-20 03:12:25,-33.0393,-71.6273,51.48,78,0,0.0
510,Tombouctou,ML,2021-07-20 03:14:35,20.0,-3.0,92.21,25,16,11.1
511,Petrivka,UA,2021-07-20 03:14:36,46.9695,30.9591,75.65,72,6,7.2
512,Muisne,EC,2021-07-20 03:14:36,0.6,-80.0333,75.27,87,84,3.51
513,Haines Junction,CA,2021-07-20 03:14:37,60.7522,-137.5108,75.29,35,87,3.29
514,Union,US,2021-07-20 03:14:37,40.6334,-74.2663,77.16,77,1,0.0
515,Havelock,US,2021-07-20 03:09:39,34.8791,-76.9013,76.98,95,90,1.99
516,Thaba-Tseka,LS,2021-07-20 03:14:37,-29.522,28.6084,30.24,42,0,3.58
517,Mwinilunga,ZM,2021-07-20 03:14:38,-11.7358,24.4293,49.01,64,6,3.69
518,Roma,US,2021-07-20 03:14:38,43.2128,-75.4557,71.89,93,1,4.61
519,Muros,ES,2021-07-20 03:14:38,42.7762,-9.0603,64.99,91,77,3.74
520,Coahuayana,MX,2021-07-20 03:14:39,18.7333,-103.6833,78.82,84,65,2.77
521,Bundibugyo,UG,2021-07-20 03:14:39,0.7414,30.0417,65.05,95,70,2.53
522,Znamenskoye,RU,2021-07-20 03:14:40,57.1281,73.8282,65.75,79,77,3.11
523,Gizo,SB,2021-07-20 03:14:40,-8.103,156.8419,83.88,68,100,8.52
524,Nizhniy Tsasuchey,RU,2021-07-20 03:14:40,50.5167,115.1333,82.06,53,36,8.01
525,Iqaluit,CA,2021-07-20 03:14:41,63.7506,-68.5145,38.25,87,100,4.09
526,Balykshi,KZ,2021-07-20 03:14:41,47.0667,51.8667,77.0,41,0,0.0
527,Springdale,US,2021-07-20 03:10:11,36.1867,-94.1288,73.31,86,20,5.75
528,Tepalcatepec,MX,2021-07-20 03:14:42,19.1833,-102.85,76.5,75,14,2.28
529,Aklavik,CA,2021-07-20 03:14:42,68.2191,-135.0107,76.39,41,98,5.82
530,Rincon,US,2021-07-20 03:14:43,32.296,-81.2354,75.85,97,75,4.61
531,Jalpan,MX,2021-07-20 03:14:43,21.2333,-99.4833,71.56,90,39,2.53
532,Buin,CL,2021-07-20 03:14:43,-33.7333,-70.75,60.06,27,3,4.14
533,Dalmau,IN,2021-07-20 03:14:44,26.0667,81.0333,90.46,59,100,5.64
534,Bubaque,GW,2021-07-20 03:14:44,11.2833,-15.8333,81.01,82,64,14.7
535,Sudak,UA,2021-07-20 03:12:57,44.85,34.9667,80.22,61,0,1.79
536,Zhezkazgan,KZ,2021-07-20 03:14:45,47.8043,67.7144,79.43,39,0,3.74
537,Almaznyy,RU,2021-07-20 03:14:45,48.0448,40.045,69.94,42,16,3.51
538,Mountain Home,US,2021-07-20 03:14:46,43.133,-115.6912,86.74,40,94,8.43
539,Bestobe,KZ,2021-07-20 03:14:46,52.4994,73.0975,70.95,52,93,6.06
540,Selizharovo,RU,2021-07-20 03:14:46,56.8519,33.4487,56.01,81,0,4.0
541,Ashqelon,IL,2021-07-20 03:14:47,31.6693,34.5715,78.69,72,6,5.21
542,Psyzh,RU,2021-07-20 03:14:47,44.2331,42.0183,68.65,70,0,4.97
543,Springfield,US,2021-07-20 03:09:59,37.2153,-93.2982,73.33,84,1,1.01
544,Carahue,CL,2021-07-20 03:14:48,-38.7,-73.1667,48.4,96,71,0.94
545,Ventspils,LV,2021-07-20 03:14:48,57.3894,21.5606,46.33,100,22,0.0
546,Weligama,LK,2021-07-20 03:14:48,5.9667,80.4167,82.24,78,91,14.18
547,Tutoia,BR,2021-07-20 03:11:11,-2.7619,-42.2744,78.96,83,51,9.13
548,Paamiut,GL,2021-07-20 03:14:49,61.994,-49.6678,43.56,79,32,7.36
549,Hays,US,2021-07-20 03:14:49,30.0502,-98.0336,75.27,93,64,1.01
550,Alice,US,2021-07-20 03:14:50,27.7523,-98.0697,84.31,89,1,6.91
551,Kharp,RU,2021-07-20 03:14:50,66.8014,65.8081,66.87,58,42,7.4
552,Luba,GQ,2021-07-20 03:14:50,3.4568,8.5547,77.14,87,99,12.62
553,Sinegorye,RU,2021-07-20 03:14:51,62.0788,150.477,77.38,22,43,5.95
554,Husavik,IS,2021-07-20 03:14:51,66.0449,-17.3389,53.11,82,15,3.36
555,Sungaipenuh,ID,2021-07-20 03:10:06,-2.0833,101.3833,72.54,66,100,1.21
556,Sterling,US,2021-07-20 03:14:07,39.0062,-77.4286,78.28,81,1,4.61
